Grade_FAQ,Grade_Large,Grade_Local,Grade_Medium,Grade_Non-FAQ,Grade_Small,State,District,Commodity,Variety,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Darjeeling,Carrot,Other,3000,3500,3200.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Darjeeling,French Beans (Frasbean),Other,6000,6500,6200.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Darjeeling,Onion,Other,3500,3700,3600.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Darjeeling,Potato,Other,1600,1800,1700.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Darjeeling,Squash(Chappal Kadoo),Other,1300,1500,1400.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Darjeeling,Tomato,Other,1200,1400,1300.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Darjeeling,Ginger(Green),Green Ginger,4000,4500,4200.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Darjeeling,Rice,Fine(Basmati),4000,4500,4200.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Hooghly,Brinjal,Round/Long,4000,4350,4200.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Hooghly,Cabbage,Other,550,650,600.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Hooghly,Onion,Nasik,1600,2000,1800.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Hooghly,Potato,Jyoti,1100,1140,1120.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Hooghly,Tomato,Other,700,800,750.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Howrah,Brinjal,Round/Long,5200,6500,6000.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Howrah,Potato,Jyoti,1190,1220,1200.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Jalpaiguri,Brinjal,Round/Long,2000,2200,2100.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Jalpaiguri,Cauliflower,Local,900,1100,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Jalpaiguri,Green Chilli,Other,1600,1800,1700.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Jalpaiguri,Tomato,Local,300,350,350.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Jalpaiguri,Cauliflower,Local,900,1100,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Jalpaiguri,Green Chilli,Green Chilly,3200,3400,3300.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Jalpaiguri,Potato,Jyoti,900,930,920.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Jalpaiguri,Cauliflower,Local,900,1100,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Jalpaiguri,Cauliflower,Other,550,650,600.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Jalpaiguri,Green Chilli,Other,1600,1800,1700.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Jalpaiguri,Onion,Other,1600,1800,1700.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Jalpaiguri,Potato,Local,1200,1260,1240.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Jalpaiguri,Onion,Other,1600,1800,1700.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Jhargram,Brinjal,Round/Long,2500,2800,2600.0
0.0,0.0,0.0,0.0,0.0,1.0,West Bengal,Kolkata,Mousambi(Sweet Lime),Other,5000,6000,5600.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Malda,Rice,Common,4200,4300,4250.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Medinipur(E),Rice,Fine,4200,4400,4300.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Medinipur(W),Cucumbar(Kheera),Cucumbar,2100,2300,2200.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Medinipur(W),Pumpkin,Other,1500,1600,1550.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Murshidabad,Potato,Jyoti,800,820,810.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Murshidabad,Onion,Red,1425,1475,1450.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Murshidabad,Paddy(Dhan)(Common),Common,2340,2410,2375.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Murshidabad,Rice,Fine,3850,3925,3885.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Murshidabad,Jute,TD-5,5400,5500,5450.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Murshidabad,Wheat,Other,2350,2450,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Murshidabad,Rice,Other,3750,3850,3800.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Nadia,Onion,Other,2600,2800,2700.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Nadia,Sweet Pumpkin,Other,1000,1100,1050.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Nadia,Cabbage,Other,600,800,700.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Nadia,Green Chilli,Green Chilly,4300,4500,4400.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Nadia,Rice,Fine,3350,3750,3550.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Nadia,Tomato,Other,450,550,500.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,North 24 Parganas,Papaya (Raw),Other,3200,3300,3300.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Paschim Bardhaman,Onion,Nasik,2400,2600,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Paschim Bardhaman,Peas(Dry),Peas(Dry),5550,5850,5650.0
0.0,0.0,0.0,0.0,1.0,0.0,West Bengal,Paschim Bardhaman,Potato,Jyoti,1060,1120,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Paschim Bardhaman,Tomato,Hybrid,850,950,900.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Paschim Bardhaman,Wheat,Kalyan,2560,2700,2600.0
0.0,0.0,0.0,0.0,1.0,0.0,West Bengal,Paschim Bardhaman,Mustard,Other,5750,5850,5800.0
0.0,0.0,0.0,0.0,1.0,0.0,West Bengal,Paschim Bardhaman,Onion,Nasik,2200,2300,2250.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Paschim Bardhaman,Potato,Jyoti,1250,1360,1300.0
0.0,0.0,0.0,0.0,1.0,0.0,West Bengal,Paschim Bardhaman,Wheat,Kalyan,2360,2530,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Purba Bardhaman,Mustard,Yellow (Black),5600,5800,5700.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Purba Bardhaman,Rice,Fine,3650,3750,3700.0
0.0,0.0,0.0,0.0,1.0,0.0,West Bengal,Purba Bardhaman,"Sesamum(Sesame,Gingelly,Til)",Other,5900,6100,6000.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Purba Bardhaman,Brinjal,Other,2700,2900,2800.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Purba Bardhaman,Onion,Other,2600,2800,2700.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Purba Bardhaman,Tomato,Other,750,800,770.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Purba Bardhaman,Potato,Jyoti,1060,1100,1080.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Purba Bardhaman,Rice,Common,3250,3350,3300.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Puruliya,Onion,Other,2300,2800,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Puruliya,Pumpkin,Other,1500,1800,1700.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Sounth 24 Parganas,Green Chilli,Green Chilly,4800,5000,4900.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Sounth 24 Parganas,Cucumbar(Kheera),Cucumbar,4100,4300,4200.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Sounth 24 Parganas,Onion,Red,1750,1850,1800.0
1.0,0.0,0.0,0.0,0.0,0.0,West Bengal,Sounth 24 Parganas,Rice,Super Fine,5350,5450,5400.0
0.0,1.0,0.0,0.0,0.0,0.0,Andhra Pradesh,East Godavari,Banana,Chakkarakeli(Red),3700,4200,3900.0
1.0,0.0,0.0,0.0,0.0,0.0,Andhra Pradesh,Krishna,Rice,1009 Kar,4700,4900,4800.0
1.0,0.0,0.0,0.0,0.0,0.0,Andhra Pradesh,Kurnool,Castor Seed,Castor seed,5750,6038,6038.0
1.0,0.0,0.0,0.0,0.0,0.0,Andhra Pradesh,Kurnool,Castor Seed,Castor seed,5610,5870,5850.0
1.0,0.0,0.0,0.0,0.0,0.0,Andhra Pradesh,Nellore,Wood,Eucalyptus,7500,8200,8100.0
1.0,0.0,0.0,0.0,0.0,0.0,Andhra Pradesh,West Godavari,Lemon,Lemon,5000,6000,5500.0
1.0,0.0,0.0,0.0,0.0,0.0,Bihar,Madhepura,Potato,Kufri Megha,1150,1300,1200.0
1.0,0.0,0.0,0.0,0.0,0.0,Bihar,Madhubani,Potato,Jyoti,1400,1600,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Bihar,Rohtas,Potato,Jyoti,800,1000,900.0
1.0,0.0,0.0,0.0,0.0,0.0,Chandigarh,Chandigarh,Ginger(Green),Other,2500,4000,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Chandigarh,Chandigarh,Lemon,Other,4000,7000,6000.0
0.0,0.0,0.0,1.0,0.0,0.0,Chandigarh,Chandigarh,Mousambi(Sweet Lime),Other,2000,3500,3000.0
0.0,0.0,0.0,1.0,0.0,0.0,Goa,North Goa,Mango,Other,2500,5000,3500.0
0.0,0.0,0.0,1.0,0.0,0.0,Goa,North Goa,Orange,Orange,2000,2000,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Goa,North Goa,Rose(Loose)),Rose(Loose),5000,5000,5000.0
0.0,0.0,0.0,0.0,1.0,0.0,Gujarat,Ahmedabad,Cotton,Shanker 6 (B) 30mm FIne,5750,7070,6750.0
0.0,0.0,0.0,0.0,1.0,0.0,Gujarat,Ahmedabad,Cotton,Other,6580,7280,6930.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Ahmedabad,Wheat,Other,2405,2755,2580.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Amreli,Cabbage,Cabbage,650,1250,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Amreli,Green Chilli,Green Chilly,1650,2550,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Anand,Onion,Onion,1000,2000,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Anand,Potato,Potato,750,1250,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Anand,Tomato,Other,200,300,250.0
0.0,0.0,0.0,1.0,0.0,0.0,Gujarat,Anand,Banana,Amruthapani,2200,2300,2200.0
0.0,0.0,0.0,1.0,0.0,0.0,Gujarat,Banaskanth,Banana,Other,3000,3450,3225.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Banaskanth,Bhindi(Ladies Finger),Other,2000,4400,3200.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Banaskanth,Cauliflower,Other,700,1350,1025.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Banaskanth,Green Chilli,Other,2000,3800,2900.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Banaskanth,Potato,Other,355,1000,700.0
0.0,0.0,0.0,1.0,0.0,0.0,Gujarat,Banaskanth,Water Melon,Other,1000,1850,1425.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Bharuch,Methi(Leaves),Methi,1200,2000,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Bharuch,Arhar (Tur/Red Gram)(Whole),Other,6600,7000,6800.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Bharuch,Maize,Other,2000,2400,2200.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Bharuch,Bajra(Pearl Millet/Cumbu),Other,2400,2800,2600.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Bharuch,Cotton,Other,6600,7000,6800.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Bhavnagar,Bengal Gram(Gram)(Whole),Other,4250,5320,4785.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Bhavnagar,Wheat,Kalyan,1800,2865,2335.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Dahod,Bengal Gram(Gram)(Whole),Other,5650,5701,5675.0
0.0,0.0,0.0,0.0,1.0,0.0,Gujarat,Dahod,Paddy(Dhan)(Common),Paddy fine,2000,2050,2025.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Dahod,Wheat,Lokwan,2600,2675,2650.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Dahod,Wheat,Wheat,2560,2570,2565.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Dahod,Carrot,Carrot,1500,2000,1825.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Dahod,Cauliflower,Cauliflower,400,1500,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Dahod,Onion,Onion,400,2000,1600.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Dahod,Tomato,Tomato,300,1000,700.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Dahod,Wheat,Other,2450,2650,2560.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Dahod,Bengal Gram(Gram)(Whole),Other,5000,5100,5050.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Dahod,Maize,Other,2500,2750,2625.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Dahod,Paddy(Dhan)(Common),Other,1625,1650,1637.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Junagarh,Corriander seed,Coriander Seed,7000,7050,7030.0
0.0,0.0,0.0,0.0,1.0,0.0,Gujarat,Junagarh,Groundnut,G20,5000,5000,5000.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Kachchh,Castor Seed,Castor seed,6112,6112,6112.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Kachchh,Mustard,Other,5225,5225,5225.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Kachchh,Mustard,Yellow (Black),5075,5212,5143.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Kachchh,Wheat,Local,2285,2405,2345.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Kheda,Cauliflower,Other,500,600,550.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Kheda,Potato,Other,700,1000,850.0
0.0,0.0,0.0,0.0,1.0,0.0,Gujarat,Kheda,Potato,Potato,600,800,700.0
0.0,0.0,0.0,0.0,1.0,0.0,Gujarat,Kheda,Tomato,Tomato,300,400,350.0
0.0,0.0,0.0,0.0,0.0,1.0,Gujarat,Kheda,Mango,Other,2800,3000,2900.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Mehsana,Cotton,Shanker 6 (B) 30mm FIne,6350,7440,7200.0
0.0,1.0,0.0,0.0,0.0,0.0,Gujarat,Mehsana,Banana,Other,2000,3000,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Mehsana,Onion,Onion,700,1800,1400.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Navsari,Bottle gourd,Other,1000,1500,1200.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Navsari,Onion,Nasik,800,2000,1400.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Navsari,Potato,Other,1000,1600,1300.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Navsari,Lemon,Lemon,7500,9000,8250.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Navsari,Methi(Leaves),Methi,2500,3000,2750.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Navsari,Potato,(Red Nanital),1250,1750,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Navsari,Tomato,Other,700,1000,850.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Panchmahals,Maize,Deshi Red,2400,2600,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Panchmahals,Arhar (Tur/Red Gram)(Whole),Other,6800,7250,7100.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Panchmahals,Bengal Gram(Gram)(Whole),999,4500,5000,4750.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Porbandar,Cauliflower,African Sarson,1000,1500,1250.0
0.0,1.0,0.0,0.0,0.0,0.0,Gujarat,Porbandar,Chikoos(Sapota),Other,2500,3500,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Porbandar,Methi(Leaves),Fenugreek-Organic,1000,2000,1500.0
0.0,0.0,0.0,0.0,1.0,0.0,Gujarat,Rajkot,Bengal Gram(Gram)(Whole),Desi (Whole),4000,5105,5055.0
0.0,0.0,0.0,0.0,1.0,0.0,Gujarat,Rajkot,Wheat,Lokwan,2285,2560,2430.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Rajkot,Cucumbar(Kheera),Cucumbar,500,2500,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Rajkot,Bottle gourd,Bottle Gourd,1000,2000,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Rajkot,Coriander(Leaves),Coriander,1500,2000,1750.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Rajkot,Onion,Onion,350,1550,1075.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Rajkot,Tomato,Tomato,600,1300,950.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Sabarkantha,Wheat,Other,2450,2750,2600.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Sabarkantha,Wheat,Other,2400,2480,2440.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Surat,Green Chilli,Other,1500,4300,2900.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Surat,Little gourd (Kundru),Other,5000,8500,6750.0
0.0,0.0,0.0,0.0,1.0,0.0,Gujarat,Surat,Black Gram (Urd Beans)(Whole),Other,6750,7000,6875.0
0.0,0.0,0.0,0.0,1.0,0.0,Gujarat,Surat,Wheat,Lok-1,2000,2375,2187.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Surendranagar,Bottle gourd,Bottle Gourd,1500,2500,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Surendranagar,Coriander(Leaves),Coriander,1500,2500,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Surendranagar,Drumstick,Drumstick,750,1000,875.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Surendranagar,Green Chilli,Green Chilly,1500,3000,2250.0
0.0,0.0,0.0,0.0,1.0,0.0,Gujarat,Surendranagar,Potato,Potato,1000,1500,1250.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Vadodara(Baroda),Cowpea(Veg),Other,5500,6000,5750.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Vadodara(Baroda),Little gourd (Kundru),Other,2000,4500,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Vadodara(Baroda),Potato,Other,1000,1500,1250.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Vadodara(Baroda),Coriander(Leaves),Other,1800,2000,1900.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Vadodara(Baroda),Green Chilli,Other,2000,2500,2300.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Vadodara(Baroda),Guar,Other,2500,4000,3300.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Vadodara(Baroda),Mint(Pudina),Other,1800,2000,1900.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Vadodara(Baroda),Onion,Other,800,2000,1800.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Vadodara(Baroda),Pumpkin,Other,200,500,400.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Vadodara(Baroda),Spinach,Other,700,800,750.0
1.0,0.0,0.0,0.0,0.0,0.0,Gujarat,Vadodara(Baroda),Wheat,Sharbati,2500,2650,2550.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Ambala,Bottle gourd,Bottle Gourd,500,700,650.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Ambala,Cauliflower,Cauliflower,300,500,450.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Ambala,Potato,Other,600,900,700.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Ambala,Capsicum,Other,800,1000,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Ambala,Mustard,Mustard,5950,5950,5950.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Ambala,Bitter gourd,Bitter Gourd,2000,4000,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Ambala,Bottle gourd,Bottle Gourd,300,1000,600.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Ambala,Capsicum,Capsicum,1500,3000,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Ambala,Cucumbar(Kheera),Cucumbar,600,1500,1000.0
0.0,0.0,0.0,1.0,0.0,0.0,Haryana,Ambala,Grapes,Green,6000,6200,6200.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Ambala,Peas Wet,Peas Wet,2000,4000,2800.0
0.0,0.0,0.0,1.0,0.0,0.0,Haryana,Ambala,Pomegranate,Pomogranate,7000,8000,7200.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Ambala,Pumpkin,Pumpkin,400,1000,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Ambala,Carrot,Carrot,1500,1500,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Ambala,Potato,Potato,600,900,600.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Ambala,Pumpkin,Pumpkin,500,500,500.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Faridabad,Bitter gourd,Other,1800,2200,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Faridabad,Carrot,Other,800,1000,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Faridabad,Cauliflower,Other,400,600,500.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Fatehabad,Mustard,Other,5225,5925,5800.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Fatehabad,Mustard,Big 100 Kg,5950,5950,5950.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Fatehabad,Tomato,Other,1100,1100,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Fatehabad,Carrot,Other,500,500,500.0
0.0,1.0,0.0,0.0,0.0,0.0,Haryana,Gurgaon,Banana,Other,2000,3000,2500.0
0.0,0.0,0.0,0.0,1.0,0.0,Haryana,Gurgaon,Onion,Other,1500,2500,2000.0
0.0,1.0,0.0,0.0,0.0,0.0,Haryana,Gurgaon,Pomegranate,Other,5000,7000,6000.0
0.0,0.0,0.0,0.0,1.0,0.0,Haryana,Gurgaon,Potato,Other,800,1000,900.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Gurgaon,Tomato,Other,800,1200,1000.0
0.0,0.0,0.0,0.0,1.0,0.0,Haryana,Gurgaon,Tomato,Other,800,1000,900.0
0.0,0.0,0.0,1.0,0.0,0.0,Haryana,Gurgaon,Mousambi(Sweet Lime),Other,3000,4000,3500.0
0.0,0.0,0.0,1.0,0.0,0.0,Haryana,Gurgaon,Water Melon,Other,1800,2000,1900.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Gurgaon,Bottle gourd,Bottle Gourd,800,1000,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Gurgaon,Onion,Onion,1800,2000,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Hissar,Mustard,Big 100 Kg,5950,5950,5950.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Hissar,Cabbage,Other,600,700,700.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Hissar,Garlic,Average,6000,7500,6500.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Hissar,Onion,Other,1000,1250,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Hissar,Bottle gourd,Other,1000,1500,1300.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Hissar,Raddish,Other,2000,2000,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Hissar,Cotton,American,7250,7250,7250.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Hissar,Guar,Other,4235,4235,4235.0
0.0,0.0,0.0,1.0,0.0,0.0,Haryana,Hissar,Karbuja(Musk Melon),Other,2000,3000,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Hissar,Tomato,Other,500,600,600.0
0.0,0.0,0.0,1.0,0.0,0.0,Haryana,Hissar,Water Melon,Other,1000,1500,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Hissar,Bottle gourd,Bottle Gourd,700,800,800.0
0.0,0.0,0.0,1.0,0.0,0.0,Haryana,Jhajar,Banana,Other,1500,1800,1600.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Jhajar,Bottle gourd,Other,600,800,700.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Jhajar,Brinjal,Other,1000,1200,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Jhajar,Garlic,Other,8000,9000,8500.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Jhajar,Peas cod,Other,3000,6000,4500.0
0.0,0.0,0.0,1.0,0.0,0.0,Haryana,Jhajar,Water Melon,Other,1800,2000,1900.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Jind,Bottle gourd,Bottle Gourd,700,700,700.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Jind,Cucumbar(Kheera),Cucumbar,1000,1500,1250.0
0.0,0.0,0.0,1.0,0.0,0.0,Haryana,Jind,Mousambi(Sweet Lime),Other,3500,3500,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Jind,Potato,Other,1000,1000,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Jind,Bottle gourd,Bottle Gourd,1000,1000,1000.0
0.0,0.0,0.0,1.0,0.0,0.0,Haryana,Jind,Grapes,Other,4500,5000,4800.0
0.0,0.0,0.0,0.0,1.0,0.0,Haryana,Jind,Potato,Other,800,800,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Jind,Cotton,American,6500,7401,7100.0
0.0,0.0,0.0,0.0,1.0,0.0,Haryana,Kaithal,Potato,Other,600,700,650.0
0.0,0.0,0.0,1.0,0.0,0.0,Haryana,Kaithal,Banana,Other,3000,4000,3800.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Kaithal,Onion,Other,2000,2200,2150.0
1.0,0.0,0.0,0.0,0.0,0.0,Haryana,Kaithal,Green Chilli,Other,4000,4000,4000.0
